2019-10-05 12:27:33.344,equip05,tag016,45.9245401967,5
2019-10-05 12:27:33.344,equip05,tag017,84.3704540112,7
2019-10-05 12:27:33.344,equip05,tag018,47.7846288984,4
2019-10-05 12:27:33.344,equip05,tag019,56.7143680239,6
2019-10-05 12:27:33.344,equip05,tag020,37.4947632523,9
2019-10-05 12:27:33.545,equip06,tag001,12.0451718278,8
2019-10-05 12:27:33.545,equip06,tag002,11.5861585638,6
2019-10-05 12:27:33.545,equip06,tag003,54.9718662564,5
2019-10-05 12:27:33.545,equip06,tag004,67.1268592736,10
2019-10-05 12:27:33.545,equip06,tag005,38.1714742423,5
2019-10-05 12:27:33.545,equip06,tag006,82.8242786803,1
2019-10-05 12:27:33.545,equip06,tag007,82.1153384955,9
2019-10-05 12:27:33.545,equip06,tag008,93.0071142313,2
2019-10-05 12:27:33.545,equip06,tag009,77.5847470702,6
2019-10-05 12:27:33.545,equip06,tag010,2.05508539646,10
2019-10-05 12:27:33.545,equip06,tag011,50.9671111,5
2019-10-05 12:27:33.545,equip06,tag012,37.2300297638,10
2019-10-05 12:27:33.545,equip06,tag013,43.4472418486,6
2019-10-05 12:27:33.545,equip06,tag014,23.7799888121,2
2019-10-05 12:27:33.545,equip06,tag015,83.9644965277,1
2019-10-05 12:27:33.545,equip06,tag016,88.0165962444,4
2019-10-05 12:27:33.545,equip06,tag017,38.1238262027,1
2019-10-05 12:27:33.545,equip06,tag018,71.3408694765,5
2019-10-05 12:27:33.545,equip06,tag019,83.2381530967,7
2019-10-05 12:27:33.545,equip06,tag020,31.4466148178,4
2019-10-05 12:27:33.746,equip07,tag001,15.8944186682,5
2019-10-05 12:27:33.746,equip07,tag002,73.7018933321,1
2019-10-05 12:27:33.746,equip07,tag003,87.4528272832,7
2019-10-05 12:27:33.746,equip07,tag004,16.6551879955,2
2019-10-05 12:27:33.746,equip07,tag005,19.9554009794,7
2019-10-05 12:27:33.746,equip07,tag006,49.5654374494,1
2019-10-05 12:27:33.746,equip07,tag007,1.92129778496,1
2019-10-05 12:27:33.746,equip07,tag008,11.3768659783,10
2019-10-05 12:27:33.746,equip07,tag009,79.2479608209,10
2019-10-05 12:27:33.746,equip07,tag010,91.9506905681,9
2019-10-05 12:27:33.746,equip07,tag011,28.4710715886,10
2019-10-05 12:27:33.746,equip07,tag012,30.7316755779,6
2019-10-05 12:27:33.746,equip07,tag013,6.07836355891,8
2019-10-05 12:27:33.746,equip07,tag014,36.4285267945,10
2019-10-05 12:27:33.746,equip07,tag015,59.3470441196,10
2019-10-05 12:27:33.746,equip07,tag016,40.3199073247,9
2019-10-05 12:27:33.746,equip07,tag017,81.7093976342,3
2019-10-05 12:27:33.746,equip07,tag018,26.7704009283,3
2019-10-05 12:27:33.746,equip07,tag019,60.1086467136,2
2019-10-05 12:27:33.746,equip07,tag020,59.5596322978,6
2019-10-05 12:27:33.947,equip08,tag001,90.4523528543,3
2019-10-05 12:27:33.947,equip08,tag002,89.6844178574,4
2019-10-05 12:27:33.947,equip08,tag003,10.6546621737,7
2019-10-05 12:27:33.947,equip08,tag004,46.0934552112,9
2019-10-05 12:27:33.947,equip08,tag005,12.5284938684,2
2019-10-05 12:27:33.947,equip08,tag006,32.8129961674,10
2019-10-05 12:27:33.947,equip08,tag007,81.8098422796,10
2019-10-05 12:27:33.947,equip08,tag008,36.0901120925,7
2019-10-05 12:27:33.947,equip08,tag009,18.2488663999,1
2019-10-05 12:27:33.947,equip08,tag010,90.7077863317,6
2019-10-05 12:27:33.947,equip08,tag011,59.6616108948,7
2019-10-05 12:27:33.947,equip08,tag012,51.0972065955,3
2019-10-05 12:27:33.947,equip08,tag013,6.92804168043,2
2019-10-05 12:27:33.947,equip08,tag014,59.1033370722,2
2019-10-05 12:27:33.947,equip08,tag015,52.1423010083,2
2019-10-05 12:27:33.947,equip08,tag016,47.1721635424,2
2019-10-05 12:27:33.947,equip08,tag017,73.135100011,2
2019-10-05 12:27:33.947,equip08,tag018,82.2748492636,6
2019-10-05 12:27:33.947,equip08,tag019,32.6677922562,9
2019-10-05 12:27:33.947,equip08,tag020,62.9397557172,5
2019-10-05 12:27:34.148,equip09,tag001,11.4843802941,1
2019-10-05 12:27:34.148,equip09,tag002,63.8110492797,3
2019-10-05 12:27:34.148,equip09,tag003,47.0947163615,7
2019-10-05 12:27:34.148,equip09,tag004,73.5443066492,8
2019-10-05 12:27:34.148,equip09,tag005,65.2602566569,7
2019-10-05 12:27:34.148,equip09,tag006,74.9598228853,6
2019-10-05 12:27:34.148,equip09,tag007,20.0577607879,6
2019-10-05 12:27:34.148,equip09,tag008,23.2428832747,3
2019-10-05 12:27:34.148,equip09,tag009,27.9738123498,4
2019-10-05 12:27:34.148,equip09,tag010,36.445776692,5
2019-10-05 12:27:34.148,equip09,tag011,47.6627628386,4
2019-10-05 12:27:34.148,equip09,tag012,16.741755155,4
2019-10-05 12:27:34.148,equip09,tag013,84.224401492,7
2019-10-05 12:27:34.148,equip09,tag014,75.1533439048,5
2019-10-05 12:27:34.148,equip09,tag015,52.2453012247,1
2019-10-05 12:27:34.148,equip09,tag016,5.75775679556,10
2019-10-05 12:27:34.148,equip09,tag017,40.8648781449,3
2019-10-05 12:27:34.148,equip09,tag018,55.109856794,10
2019-10-05 12:27:34.148,equip09,tag019,97.9010743145,10
2019-10-05 12:27:34.148,equip09,tag020,8.7047370414,4
2019-10-05 12:27:34.348,equip10,tag001,39.8536208932,4
2019-10-05 12:27:34.348,equip10,tag002,14.5429023655,7
2019-10-05 12:27:34.348,equip10,tag003,77.1798755415,6
2019-10-05 12:27:34.348,equip10,tag004,99.7152429867,2
2019-10-05 12:27:34.348,equip10,tag005,50.7687235915,4
2019-10-05 12:27:34.348,equip10,tag006,64.7537323432,7
2019-10-05 12:27:34.348,equip10,tag007,93.2718929325,10
2019-10-05 12:27:34.348,equip10,tag008,30.2373368785,4
2019-10-05 12:27:34.348,equip10,tag009,47.709658335,10
2019-10-05 12:27:34.348,equip10,tag010,5.61921046447,9
2019-10-05 12:27:34.348,equip10,tag011,51.2700375366,7
2019-10-05 12:27:34.348,equip10,tag012,42.4324249474,5
2019-10-05 12:27:34.348,equip10,tag013,49.4735614082,6
2019-10-05 12:27:34.348,equip10,tag014,73.9812428892,5
2019-10-05 12:27:34.348,equip10,tag015,83.9857449944,9
2019-10-05 12:27:34.348,equip10,tag016,73.2844982086,10
2019-10-05 12:27:34.348,equip10,tag017,9.96682447775,3
2019-10-05 12:27:34.348,equip10,tag018,33.2971378175,6
2019-10-05 12:27:34.348,equip10,tag019,40.4144397484,1
2019-10-05 12:27:34.348,equip10,tag020,55.1695149452,9
2019-10-05 12:27:34.549,equip01,tag001,94.1476107746,1
2019-10-05 12:27:34.549,equip01,tag002,22.2147277519,8
2019-10-05 12:27:34.549,equip01,tag003,28.3083775989,5
2019-10-05 12:27:34.549,equip01,tag004,3.88768790422,9
2019-10-05 12:27:34.549,equip01,tag005,65.7308827982,2
2019-10-05 12:27:34.549,equip01,tag006,55.4910076483,4
2019-10-05 12:27:34.549,equip01,tag007,84.9999832013,5
2019-10-05 12:27:34.549,equip01,tag008,23.3860273192,6
2019-10-05 12:27:34.549,equip01,tag009,7.95594879364,8
2019-10-05 12:27:34.549,equip01,tag010,77.1174282672,9
2019-10-05 12:27:34.549,equip01,tag011,91.7462563174,7
2019-10-05 12:27:34.549,equip01,tag012,84.6897461604,10
2019-10-05 12:27:34.549,equip01,tag013,29.6537716557,6
2019-10-05 12:27:34.549,equip01,tag014,3.45980672692,7
2019-10-05 12:27:34.549,equip01,tag015,5.3284192185,7
2019-10-05 12:27:34.549,equip01,tag016,5.10774697889,10
2019-10-05 12:27:34.549,equip01,tag017,81.2787088479,9
2019-10-05 12:27:34.549,equip01,tag018,27.4010401245,4
2019-10-05 12:27:34.549,equip01,tag019,33.5536643279,2
2019-10-05 12:27:34.549,equip01,tag020,44.3969262884,4
2019-10-05 12:27:34.750,equip02,tag001,25.7047984205,9
2019-10-05 12:27:34.750,equip02,tag002,28.2626933139,5
2019-10-05 12:27:34.750,equip02,tag003,15.1019590363,8
2019-10-05 12:27:34.750,equip02,tag004,36.3256800252,8
2019-10-05 12:27:34.750,equip02,tag005,75.6318640769,10
2019-10-05 12:27:34.750,equip02,tag006,39.9797255175,2
2019-10-05 12:27:34.750,equip02,tag007,31.7121167826,5
2019-10-05 12:27:34.750,equip02,tag008,42.4586233054,2
2019-10-05 12:27:34.750,equip02,tag009,78.9912579538,3
2019-10-05 12:27:34.750,equip02,tag010,19.546243554,4
2019-10-05 12:27:34.750,equip02,tag011,31.0693900757,7
2019-10-05 12:27:34.750,equip02,tag012,79.4875943263,9
2019-10-05 12:27:34.750,equip02,tag013,48.0678114568,5
2019-10-05 12:27:34.750,equip02,tag014,53.3581596939,5
2019-10-05 12:27:34.750,equip02,tag015,52.0721887687,7
2019-10-05 12:27:34.750,equip02,tag016,50.6965996995,5
2019-10-05 12:27:34.750,equip02,tag017,39.3934263778,6
2019-10-05 12:27:34.750,equip02,tag018,65.3108344745,6
2019-10-05 12:27:34.750,equip02,tag019,17.468286388,8
2019-10-05 12:27:34.750,equip02,tag020,1.44745100753,6
2019-10-05 12:27:34.951,equip03,tag001,67.860933398,7
2019-10-05 12:27:34.951,equip03,tag002,69.2879863084,3
2019-10-05 12:27:34.951,equip03,tag003,94.4179064204,4
2019-10-05 12:27:34.951,equip03,tag004,6.88538402646,9
2019-10-05 12:27:34.951,equip03,tag005,90.1804088992,4
2019-10-05 12:27:34.951,equip03,tag006,11.5864790391,6
2019-10-05 12:27:34.951,equip03,tag007,54.5863811608,8
2019-10-05 12:27:34.951,equip03,tag008,91.9909831801,1
2019-10-05 12:27:34.951,equip03,tag009,45.5234215841,3
2019-10-05 12:27:34.951,equip03,tag010,38.1861277665,6
2019-10-05 12:27:34.951,equip03,tag011,92.7157515718,2
2019-10-05 12:27:34.951,equip03,tag012,5.27244876448,7
2019-10-05 12:27:34.951,equip03,tag013,91.3697431397,9
2019-10-05 12:27:34.951,equip03,tag014,82.8950285132,10
2019-10-05 12:27:34.951,equip03,tag015,29.8804175268,7
2019-10-05 12:27:34.951,equip03,tag016,3.34650134151,5
2019-10-05 12:27:34.951,equip03,tag017,99.6370014538,9
2019-10-05 12:27:34.951,equip03,tag018,71.069524176,4
2019-10-05 12:27:34.951,equip03,tag019,24.6093445397,4
2019-10-05 12:27:34.951,equip03,tag020,44.934187516,4
2019-10-05 12:27:35.152,equip04,tag001,2.5047120184,10
2019-10-05 12:27:35.152,equip04,tag002,15.3913508416,1
2019-10-05 12:27:35.152,equip04,tag003,26.8040077664,7
2019-10-05 12:27:35.152,equip04,tag004,9.56921816532,8
2019-10-05 12:27:35.152,equip04,tag005,48.68167485,3
2019-10-05 12:27:35.152,equip04,tag006,43.0283427493,2
2019-10-05 12:27:35.152,equip04,tag007,4.67650162101,5
2019-10-05 12:27:35.152,equip04,tag008,87.1068628419,3
2019-10-05 12:27:35.152,equip04,tag009,12.507888291,2
2019-10-05 12:27:35.152,equip04,tag010,2.93442685525,8
2019-10-05 12:27:35.152,equip04,tag011,4.38218554557,6
2019-10-05 12:27:35.152,equip04,tag012,78.5058016929,10
2019-10-05 12:27:35.152,equip04,tag013,56.0418152108,3
2019-10-05 12:27:35.152,equip04,tag014,15.8172897721,10
2019-10-05 12:27:35.152,equip04,tag015,98.332881635,9
2019-10-05 12:27:35.152,equip04,tag016,34.5750586691,5
2019-10-05 12:27:35.152,equip04,tag017,94.0155781235,3
2019-10-05 12:27:35.152,equip04,tag018,46.9041000276,9
2019-10-05 12:27:35.152,equip04,tag019,11.9024730473,1
2019-10-05 12:27:35.152,equip04,tag020,97.8332823292,5
2019-10-05 12:27:35.352,equip05,tag001,7.16095394019,2
2019-10-05 12:27:35.352,equip05,tag002,30.2224755981,10
2019-10-05 12:27:35.352,equip05,tag003,33.977594346,1
2019-10-05 12:27:35.352,equip05,tag004,70.663918276,9
2019-10-05 12:27:35.352,equip05,tag005,65.5182765439,3
2019-10-05 12:27:35.352,equip05,tag006,97.2236766213,4
2019-10-05 12:27:35.352,equip05,tag007,92.6769519614,9
2019-10-05 12:27:35.352,equip05,tag008,93.6835992148,2
2019-10-05 12:27:35.352,equip05,tag009,8.8675337673,2
2019-10-05 12:27:35.352,equip05,tag010,42.0005235105,3
2019-10-05 12:27:35.352,equip05,tag011,28.8715308518,2
2019-10-05 12:27:35.352,equip05,tag012,77.4250636632,5
2019-10-05 12:27:35.352,equip05,tag013,64.041703071,9
2019-10-05 12:27:35.352,equip05,tag014,53.6095251193,5
2019-10-05 12:27:35.352,equip05,tag015,88.0454802536,8
2019-10-05 12:27:35.352,equip05,tag016,28.6938964046,1
2019-10-05 12:27:35.352,equip05,tag017,10.5443340194,6
2019-10-05 12:27:35.352,equip05,tag018,52.192044102,4
2019-10-05 12:27:35.352,equip05,tag019,93.4248412888,5
2019-10-05 12:27:35.352,equip05,tag020,30.6255863563,3
2019-10-05 12:27:35.553,equip06,tag001,63.5697289403,1
2019-10-05 12:27:35.553,equip06,tag002,53.2630782989,9
2019-10-05 12:27:35.553,equip06,tag003,14.6112289683,2
2019-10-05 12:27:35.553,equip06,tag004,68.5933296318,9
2019-10-05 12:27:35.553,equip06,tag005,18.3968349744,3
2019-10-05 12:27:35.553,equip06,tag006,8.43495133907,2
2019-10-05 12:27:35.553,equip06,tag007,77.9348220451,2
2019-10-05 12:27:35.553,equip06,tag008,40.8060789293,10
2019-10-05 12:27:35.553,equip06,tag009,45.9535314964,10
2019-10-05 12:27:35.553,equip06,tag010,23.2078384655,4
2019-10-05 12:27:35.553,equip06,tag011,43.4939192651,10
2019-10-05 12:27:35.553,equip06,tag012,29.8600874109,5
2019-10-05 12:27:35.553,equip06,tag013,84.5904112524,3
2019-10-05 12:27:35.553,equip06,tag014,36.8942369057,9
2019-10-05 12:27:35.553,equip06,tag015,32.5087706262,5
2019-10-05 12:27:35.553,equip06,tag016,28.5699258434,1
2019-10-05 12:27:35.553,equip06,tag017,95.6610184377,3
2019-10-05 12:27:35.553,equip06,tag018,27.9225077681,1
2019-10-05 12:27:35.553,equip06,tag019,43.3718103422,10
2019-10-05 12:27:35.553,equip06,tag020,83.3741583149,8
2019-10-05 12:27:35.754,equip07,tag001,15.7933692635,5
2019-10-05 12:27:35.754,equip07,tag002,34.4334486112,5
2019-10-05 12:27:35.754,equip07,tag003,3.77085750352,10
2019-10-05 12:27:35.754,equip07,tag004,65.0028678488,7
2019-10-05 12:27:35.754,equip07,tag005,68.4963969096,10
2019-10-05 12:27:35.754,equip07,tag006,89.882861467,9
2019-10-05 12:27:35.754,equip07,tag007,88.8156870526,9
2019-10-05 12:27:35.754,equip07,tag008,44.3822779829,2
2019-10-05 12:27:35.754,equip07,tag009,16.2920434233,2
2019-10-05 12:27:35.754,equip07,tag010,13.4757098582,5
2019-10-05 12:27:35.754,equip07,tag011,15.7919033712,10
2019-10-05 12:27:35.754,equip07,tag012,68.9232649407,1
2019-10-05 12:27:35.754,equip07,tag013,2.45213559172,1
2019-10-05 12:27:35.754,equip07,tag014,69.6395853507,2
2019-10-05 12:27:35.754,equip07,tag015,22.6650955593,7
2019-10-05 12:27:35.754,equip07,tag016,67.2947979943,7
2019-10-05 12:27:35.754,equip07,tag017,73.4476932455,9
2019-10-05 12:27:35.754,equip07,tag018,1.7306548135,7
2019-10-05 12:27:35.754,equip07,tag019,47.5886675493,5
2019-10-05 12:27:35.754,equip07,tag020,50.1677982405,8
2019-10-05 12:27:35.955,equip08,tag001,78.8241415533,6
2019-10-05 12:27:35.955,equip08,tag002,65.4412290175,5
2019-10-05 12:27:35.955,equip08,tag003,96.5015696914,4
2019-10-05 12:27:35.955,equip08,tag004,30.9522372938,8
2019-10-05 12:27:35.955,equip08,tag005,25.8394889377,5
2019-10-05 12:27:35.955,equip08,tag006,7.3434291759,1
2019-10-05 12:27:35.955,equip08,tag007,52.2303203176,8
2019-10-05 12:27:35.955,equip08,tag008,83.6749385417,5
2019-10-05 12:27:35.955,equip08,tag009,86.7158480467,9
2019-10-05 12:27:35.955,equip08,tag010,8.99361947301,1
2019-10-05 12:27:35.955,equip08,tag011,26.4627311454,8
2019-10-05 12:27:35.955,equip08,tag012,86.7599883355,3
2019-10-05 12:27:35.955,equip08,tag013,62.6188425515,10
2019-10-05 12:27:35.955,equip08,tag014,70.2771681098,9
2019-10-05 12:27:35.955,equip08,tag015,79.3297797098,7
2019-10-05 12:27:35.955,equip08,tag016,88.5974327125,5
2019-10-05 12:27:35.955,equip08,tag017,28.3340346644,3
2019-10-05 12:27:35.955,equip08,tag018,48.834867018,7
2019-10-05 12:27:35.955,equip08,tag019,80.6272946596,2
2019-10-05 12:27:35.955,equip08,tag020,69.232442846,4
2019-10-05 12:27:36.155,equip09,tag001,20.1538681213,3
2019-10-05 12:27:36.155,equip09,tag002,89.488623376,6
2019-10-05 12:27:36.155,equip09,tag003,39.7158030498,8
2019-10-05 12:27:36.155,equip09,tag004,1.11723968582,5
2019-10-05 12:27:36.155,equip09,tag005,54.8258410974,2
2019-10-05 12:27:36.155,equip09,tag006,74.0256151326,9
2019-10-05 12:27:36.155,equip09,tag007,48.042313112,3
2019-10-05 12:27:36.155,equip09,tag008,68.8661667894,5
2019-10-05 12:27:36.155,equip09,tag009,71.8600766857,7
2019-10-05 12:27:36.155,equip09,tag010,9.53481257865,6
2019-10-05 12:27:36.155,equip09,tag011,64.9499293512,9
2019-10-05 12:27:36.155,equip09,tag012,46.2089187837,2
2019-10-05 12:27:36.155,equip09,tag013,51.4358312944,7
2019-10-05 12:27:36.155,equip09,tag014,57.3356520128,8
2019-10-05 12:27:36.155,equip09,tag015,25.3396403514,9
2019-10-05 12:27:36.155,equip09,tag016,66.2711915572,10
2019-10-05 12:27:36.155,equip09,tag017,55.1148115686,3
2019-10-05 12:27:36.155,equip09,tag018,47.2680496536,3
2019-10-05 12:27:36.155,equip09,tag019,90.0434587974,2
2019-10-05 12:27:36.155,equip09,tag020,87.5894504053,2
2019-10-05 12:27:36.356,equip10,tag001,97.4951319742,1
2019-10-05 12:27:36.356,equip10,tag002,82.4549923933,10
2019-10-05 12:27:36.356,equip10,tag003,8.11080458583,3
2019-10-05 12:27:36.356,equip10,tag004,63.7995913401,9
2019-10-05 12:27:36.356,equip10,tag005,65.285471133,4
2019-10-05 12:27:36.356,equip10,tag006,48.3789089592,6
2019-10-05 12:27:36.356,equip10,tag007,21.5225746279,1
2019-10-05 12:27:36.356,equip10,tag008,6.46622350199,5
2019-10-05 12:27:36.356,equip10,tag009,19.5233031356,10
2019-10-05 12:27:36.356,equip10,tag010,90.3476669642,3
2019-10-05 12:27:36.356,equip10,tag011,41.6029095764,9
2019-10-05 12:27:36.356,equip10,tag012,2.88197037741,2
2019-10-05 12:27:36.356,equip10,tag013,13.141661177,2
2019-10-05 12:27:36.356,equip10,tag014,59.8069848867,6
2019-10-05 12:27:36.356,equip10,tag015,49.3125236806,10
2019-10-05 12:27:36.356,equip10,tag016,96.0558238381,6
2019-10-05 12:27:36.356,equip10,tag017,26.7873776199,1
2019-10-05 12:27:36.356,equip10,tag018,21.3117256336,5
2019-10-05 12:27:36.356,equip10,tag019,57.8632200911,5
2019-10-05 12:27:36.356,equip10,tag020,55.9286927478,3
2019-10-05 12:27:36.557,equip01,tag001,11.6625560802,9
2019-10-05 12:27:36.557,equip01,tag002,24.2777825724,2
2019-10-05 12:27:36.557,equip01,tag003,83.7765135136,1
2019-10-05 12:27:36.557,equip01,tag004,80.8008117177,3
2019-10-05 12:27:36.557,equip01,tag005,52.9384733812,3
2019-10-05 12:27:36.557,equip01,tag006,71.0206618864,2
2019-10-05 12:27:36.557,equip01,tag007,25.1554843471,4
2019-10-05 12:27:36.557,equip01,tag008,84.9360815566,10
2019-10-05 12:27:36.557,equip01,tag009,36.4084499996,7
2019-10-05 12:27:36.557,equip01,tag010,44.0254920842,4
2019-10-05 12:27:36.557,equip01,tag011,68.800994625,4
2019-10-05 12:27:36.557,equip01,tag012,5.43554889929,3
2019-10-05 12:27:36.557,equip01,tag013,45.7287528349,5
2019-10-05 12:27:36.557,equip01,tag014,36.2712068621,5
2019-10-05 12:27:36.557,equip01,tag015,41.9712905474,2
2019-10-05 12:27:36.557,equip01,tag016,89.1088692531,7
2019-10-05 12:27:36.557,equip01,tag017,90.6376790051,1
2019-10-05 12:27:36.557,equip01,tag018,56.153732025,6
2019-10-05 12:27:36.557,equip01,tag019,84.5803776495,6
2019-10-05 12:27:36.557,equip01,tag020,21.2738503999,2
2019-10-05 12:27:36.758,equip02,tag001,41.1860027973,3
2019-10-05 12:27:36.758,equip02,tag002,80.8644995924,5
2019-10-05 12:27:36.758,equip02,tag003,70.7579538932,10
2019-10-05 12:27:36.758,equip02,tag004,91.1824962931,1
2019-10-05 12:27:36.758,equip02,tag005,19.4700888301,5
2019-10-05 12:27:36.758,equip02,tag006,6.82726815284,4
2019-10-05 12:27:36.758,equip02,tag007,41.6264873472,10
2019-10-05 12:27:36.758,equip02,tag008,36.1479996059,10
2019-10-05 12:27:36.758,equip02,tag009,54.6100757691,3
2019-10-05 12:27:36.758,equip02,tag010,46.8259585214,7
2019-10-05 12:27:36.758,equip02,tag011,91.7779877101,5
2019-10-05 12:27:36.758,equip02,tag012,5.69985503938,9
2019-10-05 12:27:36.758,equip02,tag013,66.5843213952,3
2019-10-05 12:27:36.758,equip02,tag014,73.6411439557,10
2019-10-05 12:27:36.758,equip02,tag015,91.267469101,6
2019-10-05 12:27:36.758,equip02,tag016,77.2518655852,10
2019-10-05 12:27:36.758,equip02,tag017,3.00232831858,2
2019-10-05 12:27:36.758,equip02,tag018,63.7684387392,10
